GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,7.49,7.48896,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,7.44,7.44164,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,8.44,8.44138,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,8.04,8.03873,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,7.72,7.72047,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,8.35,8.34881,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,9.47,9.47102,,,,,
WHS7_120,External resources for health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=91,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,11.82,11.82175,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,0.00,0.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,95.86,95.86112,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,96.16,96.15647,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,98.15,98.14549,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,97.47,97.47347,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,97.58,97.57590,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,97.41,97.41200,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,97.01,97.01394,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,95.99,95.99438,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,96.36,96.36292,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,96.32,96.31626,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,93.79,93.78991,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,93.44,93.43616,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,94.53,94.53495,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,90.71,90.70547,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,92.71,92.70605,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,92.78,92.77642,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,91.51,91.50755,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,93.03,93.02717,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,92.98,92.97818,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,92.89,92.89449,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,3.22,3.22158,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.96,2.96374,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.25,2.25029,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.25,2.25182,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.29,2.29318,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.33,2.32680,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.47,2.46995,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.59,2.59289,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.51,2.51004,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.62,2.61549,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.68,2.67725,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.80,2.79623,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.80,2.79896,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.85,2.84653,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,2.91,2.90958,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,3.06,3.06356,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_BGD,Bangladesh note,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,BGD,Bangladesh,,,,,,,,,,,,,,,,,3.16,3.15587,,,,,
