GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_SWE,Sweden note,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_SWE,Sweden note,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_SWE,Sweden note,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_SWE,Sweden note,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0.00,0.00000,,,,,
WHS7_134,Social security expenditure on health as a percentage of general government expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=121,NHA_SWE,Sweden note,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,0.00,0.00000,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,99.89,99.89086,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,99.88,99.88427,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,99.77,99.77273,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,95.72,95.72089,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,93.80,93.80121,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,91.14,91.13897,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.86,86.86302,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.37,86.37112,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,87.08,87.07748,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.17,86.16908,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,87.10,87.09684,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.66,86.66050,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.79,86.78802,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,87.13,87.12585,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,87.09,87.09389,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.62,86.62319,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,87.46,87.45877,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,88.00,87.99558,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,88.07,88.06904,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,NHA_SWE,Sweden note,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,88.07,88.06904,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,7.96,7.96456,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.20,8.20031,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.03,8.02636,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.12,8.11536,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.20,8.19762,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.18,8.17961,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.86,8.85949,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9.23,9.22816,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9.31,9.31003,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9.09,9.08797,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9.06,9.06150,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.95,8.94800,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,8.92,8.91722,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9.23,9.22835,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9.94,9.93895,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,9.47,9.46877,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,11.70,11.70251,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,11.80,11.80240,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,11.97,11.96649,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,NHA_SWE,Sweden note,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,11.93,11.92984,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,13.35,13.35025,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,13.07,13.07205,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,14.18,14.17995,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,14.21,14.20610,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,14.27,14.27328,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,15.11,15.10970,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.86,18.86397,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.58,18.57589,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,17.99,17.99323,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.63,18.62654,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.84,18.84183,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.87,18.86994,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.64,18.64296,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.50,18.49506,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.50,18.49697,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,18.49,18.48663,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,15.28,15.27724,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,15.65,15.64836,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,16.00,15.99863,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,NHA_SWE,Sweden note,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,15.97,15.96958,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,NHA_SWE,Sweden note,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.65,86.64975,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,NHA_SWE,Sweden note,,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,86.93,86.92795,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,NHA_SWE,Sweden note,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,85.82,85.82005,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,NHA_SWE,Sweden note,,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,High-income,,SWE,Sweden,,,,,85.79,85.79390,,,,,
